order_id,customer_id,order_date,category,unit_price,quantity,country,is_returned,revenue
O524255,C113012,2023-02-02,Beauty,63.74,1,France,False,63.74
O506116,C103180,2023-02-02,Sports & Outdoors,343.37,4,United Kingdom,False,1373.48
O521460,C111497,2023-02-02,Electronics,587.08,1,United Kingdom,False,587.08
O510070,C105372,2023-02-02,Books,59.19,1,United Kingdom,True,0.0
O506564,C103446,2023-02-02,Fashion,79.33,1,United Kingdom,False,79.33
O520029,C110711,2023-02-02,Home & Kitchen,159.96,1,Netherlands,False,159.96
O532550,C117309,2023-02-02,Fashion,93.81,1,United Kingdom,False,93.81
O501839,C100973,2023-02-02,Fashion,109.0,1,United States,False,109.0
O514146,C107600,2023-02-03,Fashion,137.39,1,United Kingdom,False,137.39
O533059,C117613,2023-02-03,Electronics,405.18,1,United Kingdom,False,405.18
O511481,C106169,2023-02-03,Books,36.89,3,United Kingdom,False,110.67
O501205,C100644,2023-02-03,Beauty,98.83,3,United Kingdom,False,296.49
O514003,C107530,2023-02-03,Home & Kitchen,99.43,5,Ireland,False,497.15
O517924,C109560,2023-02-03,Home & Kitchen,116.66,5,United States,True,0.0
O530790,C116433,2023-02-03,Beauty,23.91,1,United Kingdom,True,0.0
O527012,C114485,2023-02-03,Fashion,120.1,1,United Kingdom,False,120.1
O524889,C113346,2023-02-03,Beauty,69.01,1,United States,True,0.0
O523143,C112373,2023-02-03,Fashion,84.32,1,United Kingdom,False,84.32
O520202,C110793,2023-02-03,Home & Kitchen,142.03,1,United Kingdom,False,142.03
O508365,C104410,2023-02-03,Home & Kitchen,107.83,1,Germany,False,107.83
O506103,C103173,2023-02-03,Fashion,38.74,4,United Kingdom,False,154.96
O531734,C116922,2023-02-03,Beauty,45.41,1,United Kingdom,False,45.41
O529773,C115943,2023-02-03,Electronics,482.33,3,United Kingdom,False,1446.99
O518769,C110034,2023-02-03,Electronics,347.05,1,France,False,347.05
O515840,C108461,2023-02-03,Electronics,497.52,1,Spain,False,497.52
O520867,C111140,2023-02-03,Home & Kitchen,125.21,1,Netherlands,False,125.21
O503971,C102067,2023-02-03,Fashion,111.63,2,United Kingdom,False,223.26
O531956,C117020,2023-02-03,Beauty,85.83,1,United Kingdom,False,85.83
O512302,C106610,2023-02-03,Fashion,121.7,1,Germany,False,121.7
O531525,C116810,2023-02-03,Beauty,29.34,1,United Kingdom,False,29.34
O508434,C104459,2023-02-03,Electronics,668.21,1,United Kingdom,True,0.0
O520377,C110895,2023-02-03,Home & Kitchen,185.91,1,Netherlands,False,185.91
O502499,C101326,2023-02-03,Electronics,510.04,1,United States,False,510.04
O524863,C113326,2023-02-03,Beauty,120.0,1,France,False,120.0
O522663,C112122,2023-02-03,Fashion,111.13,3,United States,False,333.39
O530516,C116297,2023-02-03,Electronics,452.41,1,Spain,False,452.41
O508804,C104643,2023-02-03,Fashion,105.54,2,Germany,False,211.08
O502430,C101284,2023-02-03,Home & Kitchen,102.66,1,France,False,102.66
O501319,C100705,2023-02-03,Fashion,69.22,2,United Kingdom,False,138.44
O513751,C107394,2023-02-03,Home & Kitchen,148.72,1,Ireland,False,148.72
O512031,C106472,2023-02-03,Electronics,379.93,5,Australia,False,1899.65
O505524,C102894,2023-02-03,Home & Kitchen,78.5,1,Spain,False,78.5
O517530,C109356,2023-02-03,Fashion,97.95,1,United Kingdom,False,97.95
O507031,C103702,2023-02-03,Fashion,171.04,1,United Kingdom,False,171.04
O525216,C113541,2023-02-03,Sports & Outdoors,111.97,1,United Kingdom,False,111.97
O505507,C102889,2023-02-03,Fashion,48.65,1,Germany,True,0.0
O513972,C107507,2023-02-03,Electronics,432.67,1,Netherlands,False,432.67
O536696,C119556,2023-02-03,Sports & Outdoors,118.6,1,United States,True,0.0
O523317,C112476,2023-02-03,Home & Kitchen,230.08,1,United States,False,230.08
O502200,C101150,2023-02-03,Home & Kitchen,160.42,4,United Kingdom,False,641.68
O508934,C104713,2023-02-03,Beauty,75.13,1,Netherlands,False,75.13
O503202,C101689,2023-02-03,Beauty,120.0,1,Netherlands,False,120.0
O513864,C107453,2023-02-03,Electronics,755.55,1,United Kingdom,False,755.55
O526462,C114170,2023-02-04,Toys,35.16,3,United Kingdom,False,105.48
O505542,C102896,2023-02-04,Fashion,110.41,1,United Kingdom,False,110.41
O518955,C110127,2023-02-04,Sports & Outdoors,233.66,1,United States,False,233.66
O523832,C112769,2023-02-04,Home & Kitchen,115.17,1,United Kingdom,False,115.17
O504248,C102218,2023-02-04,Home & Kitchen,100.13,1,Spain,False,100.13
O514217,C107622,2023-02-04,Toys,96.0,1,United States,False,96.0
O521090,C111287,2023-02-04,Home & Kitchen,210.95,1,United Kingdom,False,210.95
O508425,C104452,2023-02-04,Home & Kitchen,184.54,4,United Kingdom,False,738.16
O503173,C101672,2023-02-04,Electronics,316.72,4,France,True,0.0
O512277,C106594,2023-02-04,Sports & Outdoors,123.99,1,France,False,123.99
O513446,C107229,2023-02-04,Electronics,353.24,1,Germany,False,353.24
O504147,C102166,2023-02-04,Toys,112.68,2,United Kingdom,False,225.36
O524020,C112875,2023-02-04,Fashion,64.03,1,United States,False,64.03
O517442,C109298,2023-02-04,Electronics,570.44,1,United Kingdom,False,570.44
O534570,C118412,2023-02-04,Electronics,900.0,1,United Kingdom,False,900.0
O536155,C119274,2023-02-04,Toys,105.33,1,United Kingdom,False,105.33
O510909,C105842,2023-02-04,Toys,150.0,1,Germany,False,150.0
O533459,C117825,2023-02-04,Toys,119.94,3,Germany,False,359.82
O531996,C117045,2023-02-04,Fashion,180.0,1,United Kingdom,False,180.0
O512028,C106472,2023-02-04,Home & Kitchen,133.39,1,United Kingdom,False,133.39
O526878,C114400,2023-02-04,Books,43.98,2,United Kingdom,False,87.96
O525267,C113557,2023-02-04,Fashion,153.2,1,United States,False,153.2
O507498,C103945,2023-02-04,Home & Kitchen,144.04,1,United States,False,144.04
O534969,C118639,2023-02-04,Electronics,257.87,1,United Kingdom,False,257.87
O511541,C106193,2023-02-04,Fashion,59.11,1,France,False,59.11
O507477,C103929,2023-02-04,Electronics,446.83,4,United Kingdom,False,1787.32
O509243,C104905,2023-02-04,Electronics,312.75,1,Ireland,False,312.75
O509024,C104771,2023-02-04,Toys,49.64,1,United States,False,49.64
O524459,C113123,2023-02-04,Fashion,76.11,1,Germany,False,76.11
O526909,C114419,2023-02-04,Electronics,784.35,4,Germany,False,3137.4
O526234,C114046,2023-02-04,Toys,76.6,1,Australia,False,76.6
O523700,C112696,2023-02-04,Books,36.05,1,United Kingdom,False,36.05
O532093,C117087,2023-02-04,Fashion,72.32,1,Germany,False,72.32
O503263,C101705,2023-02-04,Electronics,548.43,1,United Kingdom,False,548.43
O520092,C110733,2023-02-04,Electronics,900.0,1,United States,False,900.0
O529764,C115937,2023-02-04,Beauty,55.55,1,United Kingdom,False,55.55
O528862,C115501,2023-02-04,Books,27.55,1,Australia,False,27.55
O525472,C113655,2023-02-04,Electronics,407.5,1,United Kingdom,False,407.5
O532685,C117383,2023-02-04,Sports & Outdoors,400.0,1,Spain,False,400.0
O521240,C111368,2023-02-04,Toys,53.99,1,United Kingdom,False,53.99
O531827,C116956,2023-02-04,Sports & Outdoors,273.84,4,United Kingdom,False,1095.36
O502021,C101068,2023-02-04,Toys,102.97,1,United Kingdom,True,0.0
O504389,C102300,2023-02-05,Books,20.21,1,Germany,False,20.21
O509763,C105209,2023-02-05,Home & Kitchen,94.2,1,United Kingdom,False,94.2
O529850,C115993,2023-02-05,Home & Kitchen,62.91,1,Australia,False,62.91
O510635,C105707,2023-02-05,Beauty,64.1,2,France,False,128.2
O519585,C110477,2023-02-05,Home & Kitchen,213.28,1,United Kingdom,False,213.28
O520788,C111090,2023-02-05,Toys,75.84,1,France,False,75.84
O537356,C119906,2023-02-05,Home & Kitchen,147.52,1,Netherlands,False,147.52
O534131,C118162,2023-02-05,Home & Kitchen,204.08,1,United Kingdom,False,204.08
O507461,C103918,2023-02-05,Sports & Outdoors,168.34,1,France,False,168.34
O536509,C119457,2023-02-05,Home & Kitchen,87.54,1,Germany,False,87.54
O527372,C114635,2023-02-05,Home & Kitchen,65.85,1,France,False,65.85
O521554,C111540,2023-02-05,Home & Kitchen,134.13,1,United Kingdom,False,134.13
O506189,C103224,2023-02-05,Toys,58.52,1,United Kingdom,False,58.52
O518664,C109979,2023-02-05,Sports & Outdoors,184.51,1,Ireland,True,0.0
O524540,C113170,2023-02-05,Fashion,180.0,1,United States,False,180.0
O535823,C119103,2023-02-05,Sports & Outdoors,166.07,1,France,False,166.07
O536714,C119566,2023-02-05,Electronics,470.67,1,Spain,False,470.67
O530921,C116496,2023-02-05,Fashion,100.24,3,United Kingdom,False,300.72
O535452,C118904,2023-02-05,Books,19.35,1,United States,False,19.35
O516699,C108937,2023-02-05,Toys,87.25,1,France,False,87.25
O527184,C114561,2023-02-05,Toys,70.18,1,Germany,False,70.18
O534473,C118366,2023-02-05,Home & Kitchen,208.57,1,United States,False,208.57
O513888,C107464,2023-02-05,Beauty,61.38,2,United Kingdom,False,122.76
O514009,C107535,2023-02-05,Books,36.41,1,United States,False,36.41
O519011,C110165,2023-02-05,Fashion,158.18,1,Ireland,False,158.18
O507700,C104054,2023-02-05,Fashion,80.52,2,Germany,False,161.04
O519010,C110165,2023-02-05,Home & Kitchen,146.98,5,Netherlands,False,734.9
O516569,C108857,2023-02-05,Beauty,120.0,1,Spain,False,120.0
O513182,C107086,2023-02-05,Electronics,900.0,5,Ireland,False,4500.0
O506704,C103512,2023-02-05,Electronics,389.88,1,Netherlands,False,389.88
O511642,C106258,2023-02-05,Home & Kitchen,248.39,4,United Kingdom,False,993.56
O523578,C112622,2023-02-05,Toys,86.42,3,United Kingdom,False,259.26
O505596,C102917,2023-02-05,Beauty,34.37,1,Germany,False,34.37
O528480,C115280,2023-02-05,Sports & Outdoors,400.0,1,France,False,400.0
O516302,C108717,2023-02-05,Books,42.06,1,United Kingdom,False,42.06
O526353,C114110,2023-02-05,Electronics,900.0,1,Germany,False,900.0
O517911,C109550,2023-02-05,Electronics,372.22,1,United States,False,372.22
O517732,C109464,2023-02-05,Home & Kitchen,125.33,1,United Kingdom,False,125.33
O506459,C103387,2023-02-05,Sports & Outdoors,295.51,1,Australia,False,295.51
O507050,C103712,2023-02-05,Home & Kitchen,167.14,1,Ireland,False,167.14
O502861,C101502,2023-02-05,Home & Kitchen,230.3,1,United Kingdom,False,230.3
O531346,C116732,2023-02-06,Books,18.74,2,Germany,False,37.48
O519603,C110488,2023-02-06,Electronics,416.23,1,Germany,False,416.23
O502030,C101073,2023-02-06,Toys,67.96,1,United Kingdom,False,67.96
O530809,C116444,2023-02-06,Fashion,126.38,1,Spain,True,0.0
O503208,C101692,2023-02-06,Fashion,83.23,1,Germany,False,83.23
O512687,C106838,2023-02-06,Beauty,93.31,1,Spain,False,93.31
O500121,C100077,2023-02-06,Toys,103.41,1,United States,False,103.41
O526633,C114267,2023-02-06,Home & Kitchen,187.31,1,United Kingdom,False,187.31
O521556,C111540,2023-02-06,Fashion,88.22,1,France,False,88.22
O519369,C110353,2023-02-06,Home & Kitchen,90.33,1,United Kingdom,False,90.33
O501689,C100904,2023-02-06,Home & Kitchen,70.65,1,Australia,False,70.65
O525969,C113923,2023-02-06,Electronics,447.6,2,United States,False,895.2
O536956,C119681,2023-02-06,Fashion,115.63,1,United Kingdom,False,115.63
O510571,C105668,2023-02-06,Fashion,25.5,1,Germany,False,25.5
O512113,C106510,2023-02-06,Electronics,530.91,1,Australia,True,0.0
O518950,C110124,2023-02-06,Electronics,312.26,1,United States,False,312.26
O529212,C115693,2023-02-06,Toys,120.47,1,United Kingdom,False,120.47
O507205,C103779,2023-02-06,Sports & Outdoors,367.61,1,United Kingdom,False,367.61
O518980,C110144,2023-02-06,Electronics,329.73,1,Germany,True,0.0
O536581,C119491,2023-02-06,Beauty,76.13,1,United States,False,76.13
O529733,C115918,2023-02-06,Sports & Outdoors,265.36,1,Germany,False,265.36
O507066,C103717,2023-02-06,Home & Kitchen,117.07,1,United Kingdom,False,117.07
O509988,C105334,2023-02-06,Home & Kitchen,133.3,1,United Kingdom,False,133.3
O512126,C106519,2023-02-06,Home & Kitchen,180.34,1,United Kingdom,False,180.34
O526287,C114074,2023-02-06,Electronics,442.06,1,United Kingdom,False,442.06
O526581,C114233,2023-02-06,Fashion,124.17,1,United States,False,124.17
O526022,C113952,2023-02-06,Home & Kitchen,88.53,1,Germany,False,88.53
O531903,C116991,2023-02-06,Sports & Outdoors,106.2,3,United Kingdom,False,318.6
O505410,C102824,2023-02-06,Electronics,900.0,1,United Kingdom,False,900.0
O509074,C104794,2023-02-06,Fashion,123.97,5,Ireland,True,0.0
O508319,C104379,2023-02-06,Beauty,43.77,1,France,True,0.0
O515807,C108448,2023-02-06,Beauty,70.68,2,United Kingdom,False,141.36
O517267,C109217,2023-02-06,Fashion,180.0,3,United Kingdom,False,540.0
O514252,C107641,2023-02-06,Electronics,421.71,1,Germany,False,421.71
O524744,C113282,2023-02-06,Electronics,244.96,3,Ireland,False,734.88
O533312,C117742,2023-02-06,Toys,121.24,1,Spain,False,121.24
O516355,C108747,2023-02-06,Home & Kitchen,96.3,1,Spain,False,96.3
O509560,C105091,2023-02-06,Beauty,58.99,1,Germany,False,58.99
O506779,C103548,2023-02-06,Home & Kitchen,166.5,1,Germany,False,166.5
O516074,C108600,2023-02-06,Fashion,29.27,4,United Kingdom,False,117.08
O508214,C104320,2023-02-06,Fashion,127.35,1,United Kingdom,False,127.35
O503368,C101761,2023-02-06,Fashion,180.0,1,United Kingdom,False,180.0
O533392,C117790,2023-02-06,Fashion,90.15,1,France,False,90.15
O524641,C113226,2023-02-06,Sports & Outdoors,198.92,3,United Kingdom,False,596.76
O524961,C113389,2023-02-06,Fashion,180.0,5,United States,False,900.0
O514092,C107575,2023-02-06,Home & Kitchen,111.13,1,Germany,False,111.13
O515801,C108444,2023-02-06,Books,32.03,1,Spain,False,32.03
O534032,C118112,2023-02-06,Beauty,76.97,1,United Kingdom,False,76.97
O501279,C100677,2023-02-06,Home & Kitchen,250.0,1,United Kingdom,False,250.0
O517766,C109481,2023-02-06,Fashion,154.45,2,United Kingdom,False,308.9
O527484,C114693,2023-02-06,Home & Kitchen,144.52,1,Ireland,False,144.52
O517192,C109185,2023-02-06,Sports & Outdoors,192.5,1,Ireland,False,192.5
O515031,C108044,2023-02-06,Beauty,61.02,1,United States,False,61.02
O532956,C117555,2023-02-06,Beauty,120.0,1,France,False,120.0
O509676,C105159,2023-02-06,Beauty,21.94,1,Ireland,False,21.94
O508267,C104349,2023-02-06,Fashion,70.83,1,United Kingdom,False,70.83
O501767,C100934,2023-02-07,Beauty,46.82,1,United Kingdom,False,46.82
O530946,C116500,2023-02-07,Sports & Outdoors,166.4,1,Ireland,False,166.4
O505525,C102894,2023-02-07,Fashion,44.21,1,United States,False,44.21
O536992,C119708,2023-02-07,Fashion,66.94,1,United Kingdom,False,66.94
O527606,C114764,2023-02-07,Books,25.12,5,Netherlands,False,125.6
O517123,C109155,2023-02-07,Home & Kitchen,131.03,5,United Kingdom,True,0.0
O532832,C117470,2023-02-07,Toys,91.37,1,Spain,False,91.37
O520110,C110741,2023-02-07,Home & Kitchen,250.0,1,Germany,False,250.0
O520295,C110852,2023-02-07,Fashion,152.59,1,Ireland,False,152.59
O513753,C107394,2023-02-07,Sports & Outdoors,141.63,1,United Kingdom,False,141.63
O526204,C114039,2023-02-07,Fashion,60.23,1,United Kingdom,False,60.23
O513097,C107046,2023-02-07,Home & Kitchen,81.5,1,France,False,81.5
O530621,C116348,2023-02-07,Sports & Outdoors,193.01,1,United Kingdom,False,193.01
O501637,C100873,2023-02-07,Books,44.25,1,France,False,44.25
O513397,C107203,2023-02-07,Electronics,455.61,1,United States,True,0.0
O536632,C119517,2023-02-07,Electronics,359.87,1,United States,False,359.87
O530669,C116379,2023-02-07,Sports & Outdoors,230.79,5,United Kingdom,False,1153.95
O534944,C118631,2023-02-07,Sports & Outdoors,229.69,1,United Kingdom,False,229.69
O501213,C100649,2023-02-07,Fashion,60.75,4,Germany,False,243.0
O509928,C105299,2023-02-07,Fashion,123.02,1,United States,False,123.02
O501224,C100655,2023-02-07,Electronics,420.84,1,Germany,False,420.84
O501734,C100914,2023-02-07,Fashion,98.25,1,Germany,True,0.0
O531765,C116929,2023-02-07,Home & Kitchen,80.74,1,United Kingdom,False,80.74
O517372,C109267,2023-02-07,Electronics,571.86,1,United Kingdom,False,571.86
O523352,C112495,2023-02-07,Fashion,106.59,1,Germany,False,106.59
O534381,C118301,2023-02-07,Home & Kitchen,55.12,1,Spain,False,55.12
O536404,C119405,2023-02-07,Home & Kitchen,227.79,1,United Kingdom,False,227.79
O528031,C115024,2023-02-07,Electronics,380.57,1,Germany,False,380.57
O525736,C113804,2023-02-07,Beauty,53.67,3,United Kingdom,False,161.01
O528567,C115329,2023-02-07,Electronics,852.63,1,United Kingdom,False,852.63
O521366,C111442,2023-02-07,Sports & Outdoors,175.78,3,United Kingdom,False,527.34
O510614,C105696,2023-02-07,Fashion,86.46,5,United Kingdom,False,432.3
O509948,C105306,2023-02-07,Books,10.05,1,United Kingdom,False,10.05
O502091,C101108,2023-02-07,Fashion,135.15,1,Ireland,False,135.15
O510174,C105435,2023-02-07,Home & Kitchen,137.56,1,France,False,137.56
O502427,C101282,2023-02-07,Home & Kitchen,250.0,1,Spain,False,250.0
O527983,C114997,2023-02-07,Fashion,180.0,1,Spain,False,180.0
O512561,C106764,2023-02-07,Home & Kitchen,137.4,1,United Kingdom,False,137.4
O503076,C101618,2023-02-07,Electronics,550.0,2,Germany,True,0.0
O537221,C119841,2023-02-07,Books,19.06,2,Netherlands,False,38.12
O533535,C117876,2023-02-07,Home & Kitchen,135.19,1,United Kingdom,False,135.19
O533742,C117979,2023-02-07,Sports & Outdoors,400.0,1,Netherlands,False,400.0
O529079,C115613,2023-02-08,Sports & Outdoors,196.29,1,Netherlands,True,0.0
O518002,C109608,2023-02-08,Electronics,512.52,3,Netherlands,False,1537.56
O515798,C108442,2023-02-08,Books,60.0,1,United Kingdom,False,60.0
O512593,C106785,2023-02-08,Fashion,70.04,1,France,False,70.04
O506843,C103584,2023-02-08,Electronics,602.13,1,United Kingdom,False,602.13
O521209,C111349,2023-02-08,Home & Kitchen,106.19,1,Ireland,True,0.0
O519067,C110199,2023-02-08,Fashion,170.72,5,Germany,False,853.6
O506943,C103638,2023-02-08,Toys,103.3,1,Spain,False,103.3
O527312,C114609,2023-02-08,Books,23.73,4,United Kingdom,False,94.92
O533815,C118005,2023-02-08,Books,27.33,1,United Kingdom,False,27.33
O515464,C108265,2023-02-08,Fashion,50.04,2,United Kingdom,False,100.08
O501544,C100825,2023-02-08,Beauty,44.51,5,United Kingdom,False,222.55
O526176,C114021,2023-02-08,Fashion,106.99,1,France,True,0.0
O521412,C111472,2023-02-08,Electronics,378.65,1,United Kingdom,False,378.65
O513818,C107426,2023-02-08,Books,24.36,1,France,False,24.36
O536329,C119362,2023-02-08,Fashion,79.97,1,United Kingdom,False,79.97
O508877,C104680,2023-02-08,Beauty,71.99,1,United Kingdom,False,71.99
O532733,C117409,2023-02-08,Books,52.36,1,Germany,False,52.36
O527704,C114826,2023-02-08,Beauty,101.96,1,Australia,False,101.96
O505066,C102650,2023-02-08,Toys,65.91,4,United Kingdom,False,263.64
O536142,C119266,2023-02-08,Electronics,674.88,1,Australia,False,674.88
O503181,C101675,2023-02-08,Books,23.84,2,Spain,False,47.68
O509051,C104784,2023-02-08,Fashion,73.57,1,United States,False,73.57
O514475,C107755,2023-02-08,Fashion,99.77,5,United Kingdom,False,498.85
O520578,C110991,2023-02-08,Home & Kitchen,126.77,1,United Kingdom,False,126.77
O535754,C119067,2023-02-08,Electronics,900.0,1,Ireland,False,900.0
O512967,C106980,2023-02-08,Fashion,127.57,1,Germany,False,127.57
O511056,C105928,2023-02-08,Fashion,158.48,2,United Kingdom,False,316.96
O512878,C106927,2023-02-08,Books,45.63,3,Netherlands,False,136.89
O516330,C108728,2023-02-08,Beauty,76.77,1,United Kingdom,False,76.77
O523431,C112546,2023-02-08,Fashion,152.24,1,Germany,False,152.24
O520826,C111118,2023-02-08,Electronics,287.02,1,Spain,False,287.02
O517317,C109236,2023-02-08,Home & Kitchen,97.39,1,Germany,False,97.39
O532681,C117382,2023-02-08,Electronics,262.88,2,France,False,525.76
O534629,C118442,2023-02-08,Beauty,30.17,1,United Kingdom,False,30.17
O534825,C118553,2023-02-08,Fashion,87.36,3,United Kingdom,False,262.08
O525180,C113517,2023-02-08,Home & Kitchen,250.0,1,Germany,False,250.0
O507218,C103784,2023-02-08,Fashion,47.74,5,United States,False,238.7
O501710,C100913,2023-02-08,Beauty,96.54,1,United Kingdom,False,96.54
O507766,C104093,2023-02-08,Home & Kitchen,93.79,1,Ireland,False,93.79
O527458,C114681,2023-02-08,Fashion,72.25,1,Australia,False,72.25
O514859,C107959,2023-02-08,Electronics,643.59,3,United Kingdom,False,1930.77
O529647,C115877,2023-02-08,Fashion,126.1,1,United Kingdom,False,126.1
O520255,C110824,2023-02-08,Fashion,180.0,5,Ireland,True,0.0
O529648,C115877,2023-02-08,Books,35.8,1,United Kingdom,False,35.8
O513100,C107049,2023-02-08,Home & Kitchen,250.0,1,Netherlands,False,250.0
